Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.8529294569067295,0.5862606837606837
four,sum,log,No,PCA,0.9057526564344748,0.6202564102564102
four,sum,log,No,None,0.9406847697756788,0.5708119658119658
four,sum,log,col,ICA,0.9019819952774499,0.5876068376068376
four,sum,log,col,PCA,0.9313134592680048,0.6129700854700855
four,sum,log,col,None,0.9406847697756788,0.5708119658119658
four,sum,log,row,ICA,0.8895351239669421,0.5872008547008547
four,sum,log,row,PCA,0.8936821133412042,0.6358333333333333
four,sum,log,row,None,0.9449985242030696,0.6027777777777777
four,sum,log,both,ICA,0.923550767414404,0.591431623931624
four,sum,log,both,PCA,0.9215023612750886,0.6194871794871795
four,sum,log,both,None,0.9449985242030696,0.6027777777777777
four,sum,relative,No,ICA,0.7884932113341204,0.6590170940170941
four,sum,relative,No,PCA,0.7884932113341204,0.6590170940170941
four,sum,relative,No,None,0.9364064344746164,0.5812606837606837
four,sum,relative,z_after_relative,ICA,0.9127848288075558,0.6598931623931622
four,sum,relative,z_after_relative,PCA,0.9143329397874852,0.6223931623931624
four,sum,relative,z_after_relative,None,0.9364064344746164,0.5812606837606837
four,mean,log,No,ICA,0.8559548406139315,0.6674786324786326
four,mean,log,No,PCA,0.8956301652892562,0.6343803418803421
four,mean,log,No,None,0.9406847697756788,0.5708119658119658
four,mean,log,col,ICA,0.9172107438016528,0.6480555555555556
four,mean,log,col,PCA,0.9564123376623376,0.5963247863247864
four,mean,log,col,None,0.9406847697756788,0.5708119658119658
four,mean,log,row,ICA,0.8657467532467532,0.6476495726495727
four,mean,log,row,PCA,0.9073509445100354,0.6567094017094017
four,mean,log,row,None,0.9403482880755608,0.5582478632478632
four,mean,log,both,ICA,0.9340495867768596,0.5519444444444446
four,mean,log,both,PCA,0.9140805785123968,0.5741452991452991
four,mean,log,both,None,0.9403482880755608,0.5582478632478632
four,mean,relative,No,ICA,0.8247786304604486,0.6357478632478633
four,mean,relative,No,PCA,0.7735182998819363,0.5740811965811966
four,mean,relative,No,None,0.9420351239669422,0.5647222222222222
four,mean,relative,z_after_relative,ICA,0.9306906729634004,0.6623931623931623
four,mean,relative,z_after_relative,PCA,0.9106773907910268,0.6303205128205127
four,mean,relative,z_after_relative,None,0.9420351239669422,0.5647222222222222
four,sub PCA,log,No,ICA,0.9140746753246752,0.6384188034188034
four,sub PCA,log,No,PCA,0.8886230814639906,0.6267094017094017
four,sub PCA,log,No,None,0.9545587367178276,0.5958974358974359
four,sub PCA,log,col,ICA,0.9413518299881936,0.7435470085470086
four,sub PCA,log,col,PCA,0.8893226092089728,0.615534188034188
four,sub PCA,log,col,None,0.9378984651711924,0.689465811965812
four,sub PCA,log,row,ICA,0.9104545454545456,0.6689102564102565
four,sub PCA,log,row,PCA,0.8931714876033057,0.7478418803418804
four,sub PCA,log,row,None,0.9378202479338844,0.6890811965811966
four,sub PCA,log,both,ICA,0.8666897874852422,0.6144871794871796
four,sub PCA,log,both,PCA,0.8792266824085007,0.5705769230769231
four,sub PCA,log,both,None,0.9323288075560804,0.6438247863247863
four,sub PCA,relative,No,ICA,0.8607408500590319,0.6703418803418804
four,sub PCA,relative,No,PCA,0.8430844155844157,0.5838247863247863
four,sub PCA,relative,No,None,0.9408721959858324,0.6174358974358974
four,sub PCA,relative,z_after_relative,ICA,0.9427553128689492,0.6867094017094016
four,sub PCA,relative,z_after_relative,PCA,0.9344495277449822,0.6986965811965813
four,sub PCA,relative,z_after_relative,None,0.9293550767414404,0.625448717948718
five,sum,log,No,ICA,0.9106006493506494,0.6469444444444443
five,sum,log,No,PCA,0.9166455135773316,0.5870940170940171
five,sum,log,No,None,0.968386953955136,0.559059829059829
five,sum,log,col,ICA,0.9476874262101536,0.5664102564102564
five,sum,log,col,PCA,0.957167945690673,0.5670512820512821
five,sum,log,col,None,0.968386953955136,0.559059829059829
five,sum,log,row,ICA,0.9086585005903188,0.5992521367521367
five,sum,log,row,PCA,0.9001785714285715,0.6584188034188033
five,sum,log,row,None,0.9726756198347108,0.6132692307692307
five,sum,log,both,ICA,0.9231537780401418,0.5653418803418804
five,sum,log,both,PCA,0.9355150531286897,0.5226282051282052
five,sum,log,both,None,0.9726756198347108,0.6132692307692307
five,sum,relative,No,ICA,0.7647801062573792,0.5833760683760685
five,sum,relative,No,PCA,0.7589374262101535,0.5894017094017094
five,sum,relative,No,None,0.9581626328217238,0.6284188034188035
five,sum,relative,z_after_relative,ICA,0.9408161157024792,0.5264957264957265
five,sum,relative,z_after_relative,PCA,0.948525678866588,0.6124786324786324
five,sum,relative,z_after_relative,None,0.9581626328217238,0.6284188034188035
five,mean,log,No,ICA,0.923159681227863,0.6146153846153846
five,mean,log,No,PCA,0.9223907910271548,0.5663461538461538
five,mean,log,No,None,0.968386953955136,0.559059829059829
five,mean,log,col,ICA,0.9614920306965762,0.5435470085470085
five,mean,log,col,PCA,0.9545425029515942,0.5341666666666667
five,mean,log,col,None,0.968386953955136,0.559059829059829
five,mean,log,row,ICA,0.9081537780401416,0.6507692307692308
five,mean,log,row,PCA,0.91107733175915,0.6030769230769231
five,mean,log,row,None,0.9648081463990554,0.649337606837607
five,mean,log,both,ICA,0.9353719008264464,0.6437820512820512
five,mean,log,both,PCA,0.9572314049586776,0.5647863247863248
five,mean,log,both,None,0.9648081463990554,0.649337606837607
five,mean,relative,No,ICA,0.8536127508854782,0.5735256410256411
five,mean,relative,No,PCA,0.8313474025974028,0.6146581196581197
five,mean,relative,No,None,0.9775590318772136,0.5847222222222223
five,mean,relative,z_after_relative,ICA,0.9463931523022432,0.6230769230769232
five,mean,relative,z_after_relative,PCA,0.9578187721369541,0.6133974358974359
five,mean,relative,z_after_relative,None,0.9775590318772136,0.5847222222222223
five,sub PCA,log,No,ICA,0.9024778630460448,0.7032051282051281
five,sub PCA,log,No,PCA,0.9014669421487602,0.6267307692307692
five,sub PCA,log,No,None,0.9275457497048406,0.6422008547008546
five,sub PCA,log,col,ICA,0.9345498819362456,0.6083547008547009
five,sub PCA,log,col,PCA,0.9336112750885476,0.6539102564102564
five,sub PCA,log,col,None,0.9361776859504132,0.6107051282051282
five,sub PCA,log,row,ICA,0.878496162927981,0.6905555555555556
five,sub PCA,log,row,PCA,0.9178335301062572,0.6745726495726496
five,sub PCA,log,row,None,0.9523642266824084,0.6833547008547007
five,sub PCA,log,both,ICA,0.937913223140496,0.6629059829059829
five,sub PCA,log,both,PCA,0.920202184179457,0.6007478632478632
five,sub PCA,log,both,None,0.9485168240850059,0.6232692307692307
five,sub PCA,relative,No,ICA,0.8599114521841796,0.6627777777777778
five,sub PCA,relative,No,PCA,0.8489079102715467,0.5626068376068376
five,sub PCA,relative,No,None,0.9502243211334119,0.6519017094017094
five,sub PCA,relative,z_after_relative,ICA,0.9678512396694215,0.5857478632478631
five,sub PCA,relative,z_after_relative,PCA,0.942823199527745,0.6686752136752137
five,sub PCA,relative,z_after_relative,None,0.949535123966942,0.6316025641025641
six,sum,log,No,ICA,0.929577922077922,0.7099145299145299
six,sum,log,No,PCA,0.9502228453364818,0.7271794871794872
six,sum,log,No,None,0.9701475796930342,0.6429700854700855
six,sum,log,col,ICA,0.9274940968122788,0.6147863247863248
six,sum,log,col,PCA,0.9589625147579692,0.5780769230769229
six,sum,log,col,None,0.9701475796930342,0.6429700854700855
six,sum,log,row,ICA,0.9388798701298702,0.6386111111111112
six,sum,log,row,PCA,0.9256478748524204,0.5517521367521367
six,sum,log,row,None,0.9694451003541912,0.6424358974358975
six,sum,log,both,ICA,0.9592134002361276,0.5043376068376069
six,sum,log,both,PCA,0.9724262101534829,0.5352777777777776
six,sum,log,both,None,0.9694451003541912,0.6424358974358975
six,sum,relative,No,ICA,0.7753246753246754,0.5942735042735042
six,sum,relative,No,PCA,0.7573819362455723,0.6089957264957265
six,sum,relative,No,None,0.9630667060212514,0.669551282051282
six,sum,relative,z_after_relative,ICA,0.9461658795749706,0.5381623931623931
six,sum,relative,z_after_relative,PCA,0.9556729634002362,0.5192948717948718
six,sum,relative,z_after_relative,None,0.9630667060212514,0.669551282051282
six,mean,log,No,ICA,0.9411806375442741,0.7210470085470085
six,mean,log,No,PCA,0.9269229634002362,0.6076495726495725
six,mean,log,No,None,0.9701475796930342,0.6429700854700855
six,mean,log,col,ICA,0.9506080283353012,0.5500854700854702
six,mean,log,col,PCA,0.9565466351829988,0.5791880341880342
six,mean,log,col,None,0.9701475796930342,0.6429700854700855
six,mean,log,row,ICA,0.9275132821723728,0.7241880341880342
six,mean,log,row,PCA,0.9041233766233764,0.6686752136752137
six,mean,log,row,None,0.9659681227863046,0.5848076923076924
six,mean,log,both,ICA,0.966914108618654,0.7400213675213675
six,mean,log,both,PCA,0.9498716056670602,0.5732051282051283
six,mean,log,both,None,0.9659681227863046,0.5848076923076924
six,mean,relative,No,ICA,0.8889049586776859,0.6599786324786325
six,mean,relative,No,PCA,0.8683131641086186,0.6249358974358974
six,mean,relative,No,None,0.962966351829988,0.6532264957264957
six,mean,relative,z_after_relative,ICA,0.958844451003542,0.6841239316239317
six,mean,relative,z_after_relative,PCA,0.9596354781582056,0.5862820512820512
six,mean,relative,z_after_relative,None,0.9629663518299879,0.6532264957264957
six,sub PCA,log,No,ICA,0.916447756788666,0.7863247863247863
six,sub PCA,log,No,PCA,0.8664462809917356,0.7033333333333331
six,sub PCA,log,No,None,0.9390820543093272,0.6828632478632479
six,sub PCA,log,col,ICA,0.9132792207792207,0.6719017094017095
six,sub PCA,log,col,PCA,0.9154574970484062,0.5788461538461538
six,sub PCA,log,col,None,0.9414034828807556,0.7058119658119659
six,sub PCA,log,row,ICA,0.8989920306965761,0.6761538461538461
six,sub PCA,log,row,PCA,0.9195793978748524,0.6986538461538461
six,sub PCA,log,row,None,0.9357939787485242,0.6742735042735042
six,sub PCA,log,both,ICA,0.9274616292798112,0.6357264957264956
six,sub PCA,log,both,PCA,0.9239433293978748,0.6534188034188033
six,sub PCA,log,both,None,0.9501756198347108,0.5917307692307693
six,sub PCA,relative,No,ICA,0.8659341794569068,0.6733760683760683
six,sub PCA,relative,No,PCA,0.843978748524203,0.5941025641025641
six,sub PCA,relative,No,None,0.938128689492326,0.6929273504273505
six,sub PCA,relative,z_after_relative,ICA,0.9536835891381346,0.5842094017094015
six,sub PCA,relative,z_after_relative,PCA,0.9544465761511216,0.6609401709401709
six,sub PCA,relative,z_after_relative,None,0.9511334120425029,0.648525641025641
